SWMM5 LID Report File

Project:  Data from Permeable Pavement Cell "A" in Boone, NC 
LID Unit: prPvmnt in Subcatchment parkinglot

Elapsed	    Total	    Total	  Surface	     Soil	   Bottom	  Surface	    Drain	  Surface	    Soil/	  Storage
   Time	   Inflow	     Evap	    Infil	     Perc	    Infil	   Runoff	  Outflow	    Depth	    Pave 	    Depth
  Hours	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	   inches	    Moist	   inches
-------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------	 --------
  0.688	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.692	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.696	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.700	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.704	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.708	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.713	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.717	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.721	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.725	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.03	
  0.729	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.733	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.738	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.742	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.746	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.750	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.754	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.758	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.762	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.767	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.771	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.775	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.779	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.783	     0.09	   0.0000	     0.09	     0.09	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.787	     0.18	   0.0000	     0.18	     0.18	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.792	     0.18	   0.0000	     0.18	     0.18	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.796	     0.18	   0.0000	     0.18	     0.18	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.800	     0.18	   0.0000	     0.18	     0.18	     0.07	     0.00	    0.00	     0.00	     0.00	     1.04	
  0.804	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.05	
  0.808	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.05	
  0.813	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.05	
  0.817	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.06	
  0.821	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.06	
  0.825	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.07	
  0.829	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.07	
  0.833	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.07	
  0.838	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.08	
  0.842	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.08	
  0.846	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.08	
  0.850	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.09	
  0.854	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.09	
  0.858	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.09	
  0.863	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.867	     0.36	   0.0000	     0.36	     0.36	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.871	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.875	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.879	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.883	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.887	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.892	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.896	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.900	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.10	
  0.904	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.09	
  0.908	     0.00	   0.0000	     0.00	     0.00	     0.07	     0.00	    0.00	     0.00	     0.00	     1.09	
